Ref,Val,Package,PosX,PosY,Rot,Side
"VOUT3","Pad","PinHeader_1x01_P1.00mm_Vertical",59.426000,89.474215,0.000000,top
"VOUT4","VOUT4","PinHeader_1x01_P1.00mm_Vertical",60.426000,79.523000,0.000000,top
"VOUT5","VOUT5","PinHeader_1x01_P1.00mm_Vertical",48.676000,89.474215,0.000000,top
"VOUT6","VOUT6","PinHeader_1x01_P1.00mm_Vertical",62.676000,78.523000,0.000000,top
"VOUT7","Pad","PinHeader_1x01_P1.00mm_Vertical",67.926000,41.023000,0.000000,top
"VOUT8","Pad","PinHeader_1x01_P1.00mm_Vertical",62.676000,49.023000,0.000000,top
"VOUT9","Pad","PinHeader_1x01_P1.00mm_Vertical",24.926000,42.273000,0.000000,top
"VOUT10","Pad","PinHeader_1x01_P1.00mm_Vertical",62.676000,51.023000,0.000000,top
"VOUT11","Pad","PinHeader_1x01_P1.00mm_Vertical",22.426000,40.773000,0.000000,top
"VOUT12","Pad","PinHeader_1x01_P1.00mm_Vertical",22.426000,37.273000,0.000000,top
"VOUT13","Pad","PinHeader_1x01_P1.00mm_Vertical",67.926000,38.523000,0.000000,top
"VOUT14","VOUT4","PinHeader_1x01_P1.00mm_Vertical",33.676000,86.773000,0.000000,top
"VOUT15","VOUT4","PinHeader_1x01_P1.00mm_Vertical",35.926000,86.773000,0.000000,top
"VOUT16","Pad","PinHeader_1x01_P1.00mm_Vertical",49.926000,91.474215,0.000000,top
"VOUT17","Pad","PinHeader_1x01_P1.00mm_Vertical",53.176000,89.474215,0.000000,top
"VOUT18","Pad","PinHeader_1x01_P1.00mm_Vertical",52.176000,91.474215,0.000000,top
"VOUT19","Pad","PinHeader_1x01_P1.00mm_Vertical",57.176000,89.474215,0.000000,top
"VOUT20","Pad","PinHeader_1x01_P1.00mm_Vertical",46.176000,87.474215,0.000000,top
"VOUT21","Pad","PinHeader_1x01_P1.00mm_Vertical",58.426000,91.474215,0.000000,top
"VOUT22","VOUT4","PinHeader_1x01_P1.00mm_Vertical",29.176000,86.773000,0.000000,top
"VOUT23","VOUT4","PinHeader_1x01_P1.00mm_Vertical",31.426000,86.773000,0.000000,top
"VOUT24","Pad","PinHeader_1x01_P1.00mm_Vertical",24.426000,39.023000,0.000000,top
"VOUT25","Pad","PinHeader_1x01_P1.00mm_Vertical",62.676000,53.023000,0.000000,top
"VOUT26","Pad","PinHeader_1x01_P1.00mm_Vertical",62.676000,45.023000,0.000000,top
"VOUT27","Pad","PinHeader_1x01_P1.00mm_Vertical",66.426000,42.773000,0.000000,top
"VOUT28","Pad","PinHeader_1x01_P1.00mm_Vertical",62.676000,47.023000,0.000000,top
"VOUT29","Pad","PinHeader_1x01_P1.00mm_Vertical",62.676000,55.023000,0.000000,top
"cr1","cr","PinHeader_1x01_P1.00mm_Vertical",70.426000,100.523000,0.000000,top
"cr2","cr","PinHeader_1x01_P1.00mm_Vertical",73.426000,100.523000,0.000000,top
"cr3","cr","PinHeader_1x01_P1.00mm_Vertical",76.676000,100.523000,0.000000,top
"cr4","cr","PinHeader_1x01_P1.00mm_Vertical",19.176000,100.523000,0.000000,top
